client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40304291.mp3	d70573ed2753d219f9e3be7056095eb1c8b5f1ead56dbb7fb4cba13f8eea396f	کار د اوسپني کونه غواړي.		2	0	twenties		خوست		ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40304303.mp3	c7d8c69d98a445e8d9c6ecd962bebb3b4d08a8292000cd8e067e33d199e54856	پام چې خوږ مې نه کړې		4	0	twenties		خوست		ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40304304.mp3	ad7c8cf9dd2d419855ae85426d1ace7dab1f41a8d9a47b0f2d9f7feec144d350	پيري ته غزنى څه دى ؟		4	0	twenties		خوست		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314868.mp3	83fa7527985fe1801939c534d96c22f541b7c9bc4b20cfc079827e5439a78c7a	خوب، خوراک اوورزش ده ښه صحت لوز لری۔	healthcare	2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314869.mp3	5ed0c5cf9a00ccbedaf41c3b2730bf1e8c38f85d62e2008bec0a9563603fba32	شمېر یې له سلو څخه اوړي له تشریحي – تحلیلي مېتود څخه		4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314870.mp3	5f6c9cacb4293b8b3047e813ee3e15e90d2d500b46488653547c5fe2dbb7fac0	وردګ پوه قوم دی	general	2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314885.mp3	2725de672cdb4d1faa14a3fec654779934633be1880d7c868f816b4f3a85d210	په افغانستان کې د پوهنې لیدلورى	general	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314905.mp3	569d921d6eaacc142ad465743277d2084751786d5265a7c3da96380d4e44d817	يو ملت که بې له جګړې تبا کول غواړٸ له تعليمه يې محروم .		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314907.mp3	5dddc7f1f057aed213e1c01580c5582bbe015be1373b708c52c755c85140d5c9	د اسلامي امارت د مجاهدینو له لوري د کابل تر فتحې وروسته	general	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314936.mp3	0251dbc594d9ee1aba3fb49e6c27aeb85cc353ab082da39648859347234e2661	مېړونه مري، خو نومونه یې پاتېږي.	language_fundamentals	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314937.mp3	44574185224a965b86107a912e5a3da71427c40cba55092e6cb61d10862d4fe7	کابل پوهنتون د افغانستان تر ټولو لوی پوهنتون دی.	general	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40314941.mp3	22dbd5b3c8bcbee7a23aa989dd0d5368f99f817d78ff088eff77090a049e6f3c	ژوند سخت ده خو ناشونی نه ده	general	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40315073.mp3	04aae2293f4dc402e61fdfae042f8bdc7ceeda7ecb2807e918e2550b97718fa2	پټه خوله اقرار دى.		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40315074.mp3	61d8739cce4b0fc6af6e285ecb771f59bc4386eab23c1ee0b2ab0d87993ed569	له افغانستان څخه د روسيي پوځیانو تر وتلو او کمونیستي رژیم	general	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480158.mp3	3fbb14e3871255e8c2c10f0e51087f6a4c1634efef68244ca7118e90a0782994	ژبه هډوکي نلري، مګر دومره غښتلي ده چې په اسانۍ سره زړه ماتولى شي.	general	4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480165.mp3	7100ee12bbd6f507dbf8b8e5dfc5ed2d98ddf2c3fc35edb7d11e94bf6094b5da	د افغانستان طبي شورا لوي رئیس د بورد رئیس په توګه		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480166.mp3	681f7ab5e60b00c1381454d294e1276fd93591c9498a6a2d6ca5e3c422a34ccc	او څو اړخیز مبحث دی		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480168.mp3	00c82302d41108b0c82833244397f55f0dbb31c7c5898d5f9ceeef4e783cf71d	د لوړو زده کړو وزارت یو استازی		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480174.mp3	95763ff96842f355709c5a337b956a75beeb18602eb23ada83c117501dc37231	په پښتو کې یاګانې مهمې دي لکه ګلالی او ګلالۍ	language_fundamentals	2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480191.mp3	213980244a5922e2d6625ae6bb520bc99ccc999d926530d82e2725d0478e1e6e	د ډاکترانو ظرفیت لوړونه، ارزونه او اعتبار ورکول		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480193.mp3	95ea23268b9d53368639cfd8538ecc8b2ecf38fe20b6f51a873884203613aa34	ډېر خوراک ناجوړي ده		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480199.mp3	32e10a5f7709c3d1dbe18ee612c0095a887ae132bfe6fb13f6ffb9fab70afb51	موژ باید هڅه وکړو چی تعلیم وکړو	general	2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480203.mp3	a71ada6cf19bd056baedecbb72ee37f9dbc909504d68b6afa7214b4da3aaf41c	ما عمري لامبو زده کړې پخوا شکر هنر يمه رادرومه غمه		4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480211.mp3	059c60dc2aff1b0da041c4f17e1d1160ed84847dd7ee0580f6f6029a9251159f	د ايران په بېستون غره کې د پښتو ډبرليکونه موندل شوي دي.		4	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480213.mp3	7880ad9c1d78d5bea46a1e08b682b9711dc54f5f2c75bb348b8e14024395aa16	ځکه فقط زغمل د حل لار ده. او بس!		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480229.mp3	23214c208455c0ac9cb604fc13f80c664fec380dc5807cb981d3c26949f49530	روغتیایي سرغړونو او شکایاتونو ته رسېدنه		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480262.mp3	16a269e16c60e6549cc1fce95da6cea318d6e48939a89f38b2b09a97285cfce4	خو په حقیقت کی یو ډیر پراخ		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40480265.mp3	6447b2cf3d99e1f438bef049ebf5b473d751c988472ecb1ace923115adf178df	زه مناسب معاش لرم.	general	2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40485454.mp3	5178cf13b8bb42b75ae066c2ad77ae856a1c629956a2e4cfc1b93d61254c4b8a	ما ته په سر سترګو منظور دی.		2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40485455.mp3	f41d460eb0a2e36db259af585750c02ea956d744ba1d7d7fea4fded73ec94adc	ځان په جديت،فعاليتا،ترتيب په نيکو او ګټورو کارونو اموخته کړه.	general	2	0	thirties		Pashto Kandahar		ps	
f71b261b551b12b757b6c1d2d1064be908c658d3f3fc3efbd9e07123f437a77e84e9140a6b90177c89d7df68d7db3a06f60f2b3dc75b7368f2ddb24361cde1ac	common_voice_ps_40485457.mp3	f3960d586c808ac19476d9d939c58f739c2525cff48975fca9d5347bfc6498b5	ناسوره زخمه، سهار نژدې دی په دغه طمه، چراغ بلیږي	language_fundamentals	2	0	thirties		Pashto Kandahar		ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40299727.mp3	a640d14a47f949fafff8b1fed80f1340708e9702af1d652fe3a35c9bd5a8adac	زه نن له تاسو سره څه مرسته کولی شم؟		2	0					ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300375.mp3	d0231eb452aa0f0e9fc10589f0a9255250aa8ac2cf4b477bb6ed6480fb141c6d	والدین ماشوم ته د خوب وخت کیسه لوستل.		2	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300452.mp3	7ebd2db1f30d63d584bb5215c757e67e93746bc480f7d6771b5ddcd5f3125920	ګرځندوی د اسعارو د تبادلې په اړه پوښتنه کوي.		2	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300483.mp3	c12000393da27a23355684b6d7060eb513bf77928f48adcbad4dca57e8f9df24	فرزانه خټک د پښتو مشهوره سندرغاړې ده.		3	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300486.mp3	f6c50ecc9432fa0ce4d53fd7aa4377b885a5fab946346b9e1300fe7c85600362	ښې دي خپله ، چې تل تر تله.		2	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300545.mp3	170eaa3c3572e2f4258b7e76c64622e35b20e3dde3398b950715fa1cb423816f	نه سحر مو څوک تپوس کړي نه ماښام ده چه ياديږم	general	3	1	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300624.mp3	07368fc2f475e607ea47430d904626a1db99de258b358b0bbe79e47514210a1c	د پښتني قبيلوي نظام يوه بنسټيزه څېړنه ده.		2	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300688.mp3	f8c6308041a4c9e2646cf744b9b11e9d4f6ef9566ae3cbf8608223f0c101e0ad	لږ وخوره تل وخوره.		2	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300886.mp3	159b95ed047546fa46f4fe6b42f51fa5ff370a9be74cf8c4c46619d9a18fd3e9	مور او پلار ماشوم کتابتون ته لیږي.		2	0	twenties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300910.mp3	148dfb7f9955086b64418d5476a58107c119bccfe198f53896e1498f6d4c8521	توغى يې گټۍ ، نيغى يې بايلود.		2	0	twenties				ps	
